date	words	title
2009-06-20 00:14:01	293	Back from Nanjing
2009-06-20 22:15:11	62	Suggestion about Quitting Microsoft?
2009-06-21 21:13:39	539	Shanghai to Jinshanwei
2009-06-23 22:29:51	404	Deep Calm
2009-06-23 23:28:15	343	Conversion of San Francisco and Beijing Time
2009-06-24 18:26:16	259	I Use Hotmail Since 1997
2009-06-25 23:34:56	400	Google.com Blocked, Again
2009-06-26 22:38:50	219	"It Works" is the Highest Standard
2009-06-28 22:01:29	288	Real Estate Price Rises in Shanghai
2009-06-29 23:06:41	520	I am Moving Back to Puxi
2009-07-01 23:47:26	221	Checklist for US Trip
2009-07-02 10:16:51	97	Bye Bye Shanghai for Few Days
2009-07-03 02:38:39	247	Hello from Palo Alto
2009-07-03 13:02:56	655	United Airlines is Bad
2009-07-04 02:00:02	116	Morning America, and Good Night China
2009-07-04 15:13:46	191	Drawing of Stanfod
2009-07-05 15:36:12	66	Fireworks in Sillicon Valley
2009-07-05 22:16:49	147	Tax Rate in China is Low?
2009-07-06 16:09:50	201	Inspiration is the Key in Silicon Valley
2009-07-07 03:36:02	79	Why Car Lights in US are Always On
2009-07-07 16:17:47	397	Got a Overtime Parking Ticket
2009-07-08 16:03:48	546	I Just Love Silicon Valley
2009-07-09 13:52:49	624	Wrapping up my Trip in SV
2009-07-10 13:03:01	415	End of Noodle Trip
2009-07-10 13:10:23	272	My United Airlines was Cancelled
2009-07-12 05:08:51	180	Back to Shanghai
2009-07-13 22:23:13	579	Fast Changing Shanghai
2009-07-14 06:47:04	585	Chris is Going to Space Again
2009-07-14 22:10:29	247	Shanghai Also has Blue Sky - Part II
2009-07-15 22:42:04	316	Welcome to China, If Temperature is OK
2009-07-16 08:03:13	120	Endeavour Finally Launched
2009-07-16 08:15:30	484	Channel 9 of Flight Control Center
2009-07-18 22:35:14	233	Xinjiang! Xinjiang!
2009-07-19 23:03:24	972	Right Lane - Most Important Road in City
2009-07-21 23:00:04	751	Believe Your Gut Feeling
2009-07-22 09:01:36	198	We Will Miss the Solar Eclipse
2009-07-22 10:44:56	41	Eclipse Just Ended
2009-07-28 12:27:56	80	Back fro OOB in Shengsi
2009-07-29 00:04:47	611	My Conflict with Safe Guards
2009-07-29 20:44:11	412	Second Child For Some Family
2009-07-31 22:40:57	349	Welcome Home, Chris and Endeavour
2009-08-02 19:47:16	1116	Channel 9 Communication Explained
2009-08-05 21:53:48	127	Back to Blogging
2009-08-05 22:05:38	1202	I am a Rich Person?
2009-08-06 20:54:16	16	Blog on My Mobile
2009-08-07 23:22:50	845	My Passion for Humanity
2009-08-08 00:23:26	80	I am in Tongchuan (Near Xi'an) Today
2009-08-08 21:12:48	98	BossTown Tonight
2009-08-09 23:54:17	398	The City of Tongchuan
2009-08-13 22:30:21	551	Broke the Bone of my Foot
2009-08-13 23:18:39	397	The Significance of Xu Zhiyong
2009-08-14 11:35:40	246	Gypsum is a Life Changer
2009-08-14 11:48:58	339	Under the Legal Framework
2009-08-14 12:31:56	541	Zhiyong and People's Congress
2009-08-14 17:52:04	446	NGO as a Company in China
2009-08-15 14:45:15	245	The Significance of Xu Zhiyong's Case
2009-08-15 21:09:28	249	Update about my Foot
2009-08-15 22:18:58	95	A Tale of Threee Cities
2009-08-16 15:06:33	105	B for Parking Garage
2009-08-17 11:18:47	279	Google Translate for Blog Articles
2009-08-18 23:19:47	254	Values, Profit and Backgrounds
2009-08-19 20:56:20	34	Yifan's Drawing of Fish
2009-08-21 00:24:41	1125	What if Someone Cut my Tree?
2009-08-21 08:21:37	293	Good Morning, Shanghai
2009-08-21 13:21:04	72	Full Content on Home Page of my Blog?
2009-08-23 11:11:52	132	Reading Books - Built to Last
2009-08-23 17:14:08	236	Talked with Friend about Money
2009-08-23 17:50:27	363	Craziness of Real Estate Market
2009-08-23 22:38:09	511	Whole Society is the Biggest Network Effect
2009-08-24 21:19:51	694	Always Not Good Enough
2009-08-25 22:42:37	299	IBM vs Dell Laptop
2009-08-25 22:57:18	271	Yifan and Cars
2009-08-26 23:57:20	359	Shanghai for Disabled
2009-08-27 00:46:16	175	Goal Driven vs Discovery Driven Life
2009-09-01 00:22:41	198	Hospital is Badly Needed
2009-09-01 00:35:27	166	MP4 is Cheap
2009-09-01 21:45:16	190	I am Dreaming about Visiting India
2009-09-01 22:10:05	186	Free Wireless  in Starbucks Shanghai
2009-09-02 23:49:17	141	Is This H1N1 Flu?
2009-09-03 20:15:45	106	Ten Characteristics of Great Companies
2009-09-04 14:24:59	15	Communication is Key to Any Success - Part II
2009-09-05 13:26:47	610	Technology and Fairness
2009-09-06 20:04:29	145	The Movie Up
2009-09-06 22:00:17	14	Go to Sleep Early Today
2009-09-08 22:41:23	98	PubSubHubbub is Interesting
2009-09-10 23:45:04	264	Yifan's Head was Hurt
2009-09-11 23:11:10	379	7 Years of Blogging
2009-09-12 14:20:36	101	A Good Video Camcorder
2009-09-13 22:23:58	807	Bought a TCL Internet TV
2009-09-13 23:21:06	400	I Need Some Change
2009-09-15 00:28:31	323	Small Cartoon Policeman at Each Website
2009-09-15 22:53:06	222	Yifan, Dad and Mom
2009-09-16 23:43:19	639	No Taxi at Huaihai Road
2009-09-17 22:48:41	516	CMB, HSBC, CITI Swift Code
2009-09-18 19:41:58	231	Life in Beijing Must be Interesting
2009-09-18 20:39:08	201	Stay at Home During Oct Holiday
2009-09-19 18:45:45	805	Group Rental Appeared in my Neighborhood
2009-09-19 19:10:47	86	A Car Plate = 27200 RMB in Sept 2009
2009-09-19 23:12:21	660	Millionaire Country Singapore. China?
2009-09-21 23:16:20	30	Nothing to Record Today
2009-09-22 20:36:48	926	Does Policital System in Taiwan Work?
2009-09-23 21:05:05	230	Recovered Old Files on Wangjianshuo.com
2009-09-24 00:49:28	75	Nice Discussion on Politics
2009-09-25 13:06:16	804	Overestimation of Bad Things
2009-09-26 23:32:01	224	Photo of Rush Hours
2009-09-28 22:38:10	123	Village Li - My Primary School
2009-09-29 23:04:47	232	2009 National Holiday Schedule
2009-09-30 15:11:29	123	60 Anniversary of ... Motherland?
2009-09-30 22:57:32	138	Parade Tomorrow
2009-10-01 10:28:45	243	Watching the Military Parade
2009-10-01 19:33:26	194	Imbalance of Male and Female in China
2009-10-02 19:57:50	277	Useless Time
2009-10-03 09:30:55	92	Foot Starts to Recover
2009-10-03 11:06:14	309	Load All Articles on Category Page
2009-10-03 19:38:53	375	Get to Top of SWFC within 100 RMB
2009-10-04 21:54:12	238	Installing Windows XP on Dell
2009-10-06 23:59:30	195	Kongming Lamp - Hundreds of Them
2009-10-08 21:24:22	170	End of Long Holiday
2009-10-08 21:54:16	226	Bye Bye, GeoCities.com
2009-10-09 19:26:41	179	Surface of Roads in Shanghai Recovers
2009-10-09 19:38:52	34	I got my Expo 2010 Ticket
2009-10-09 21:31:43	175	Nice Weather this Holiday
2009-10-09 21:34:24	80	100 Century Ave on Top of SWFC
2009-10-10 23:53:36	398	Some Social News at Q4, 2009
2009-10-11 10:34:18	109	Is there Monthly Ticket for Expo?
2009-10-11 14:57:49	58	China Telecom is ADSL Spammer
2009-10-11 23:28:35	278	Finally Bought Sony CX500E
2009-10-12 20:46:55	86	Recording of Memories
2009-10-13 20:35:18	564	Safe Travel in China for 1 Year Kid
2009-10-15 23:52:56	121	Shanghai View from Shangri-la
2009-10-17 21:42:14	293	Sony CX500E is Wonderful
2009-10-18 21:20:04	18	Happy Birthday to Me
2009-10-20 22:51:12	467	French Concession and Shanghai's History
2009-10-22 23:28:10	101	Phone Works Better than Email
2009-10-24 01:26:16	30	OOB for Three Days
2009-10-27 00:23:09	43	I am Back from Eye Vacation
2009-10-27 00:59:20	510	Failed to Bid for Shanghai Plate
2009-10-28 00:30:19	171	My Identity in Community
2009-10-29 23:12:42	240	Wendy Opened a Milk Tea Shop
2009-10-29 23:34:15	38	Closer Look of the Moon
2009-11-01 23:23:01	687	Milk Tea Business
2009-11-03 18:22:47	56	Flying to Xiamen for YLF 2009
2009-11-04 17:37:47	161	Luggage (Me) is Still in Hongqiao
2009-11-05 13:20:13	89	Day 1 of YLF 2009
2009-11-05 23:08:28	775	Day 2 of YLF 2009
2009-11-10 21:45:21	191	Concluding my YLF Trip in Xiamen
2009-11-11 22:13:37	661	Back from Xiamen via Spring Airlines
2009-11-12 23:32:06	70	Xiamen Photo
2009-11-15 18:35:39	67	Back from OOB in Chengdu
2009-11-19 21:42:11	105	November Turbulance
2009-11-20 22:57:45	103	Did you Observe the Decline of Blogging?
2009-11-23 22:48:05	212	Coins or Paper Money
2009-11-25 21:15:50	104	Pedestrian in Hangzhou
2009-11-29 21:46:05	57	Congratulations to Eric and Apple
2009-12-03 23:15:55	65	Yifan Loves to Sing
2009-12-05 21:29:34	639	The Reason to be Friendly
2009-12-06 10:15:26	277	The Reason to be Friendly - Part II
2009-12-06 10:30:38	271	More Thoughts on Win-Win Strategy
2009-12-06 10:55:03	434	Retaliating and Forgiving
2009-12-06 17:00:45	173	Less is More in Coding
2009-12-06 22:22:29	655	Metro Line #7 Opens (with Pictures)
2009-12-09 21:08:25	374	Weekly Routine as Big Stone
2009-12-09 21:34:17	229	I Would Have Written Less if I Had More Time
2009-12-10 07:59:05	183	Early Wake Up
2009-12-10 08:14:09	272	Yifan and Mobile Phone
2009-12-10 08:23:50	84	Yifan and Questions
2009-12-13 23:18:55	223	I am not Computer Science Major
2009-12-15 22:58:24	88	No Domains for Individuals in China
2009-12-18 23:17:43	53	Thanks Wikepedia
2009-12-19 22:14:55	878	Preview Australian Pavilion in Shanghai Expo
2009-12-20 20:12:14	220	Great Progress of China Pavilion
2009-12-20 20:34:50	469	Preview of Shanghai Expo Site (Photos)
2009-12-21 14:58:10	78	Where is PHPMapReduce?
2009-12-22 22:30:35	110	Vulnerable Line 1 and Shanghai
2009-12-24 10:14:16	101	Lego 3001 (Brick 2 x 4)
2009-12-24 22:49:52	55	Merry Christmas 2009
2009-12-25 21:09:26	303	Freezing Winter for Internet in China
2009-12-27 14:20:19	14	It Snows in Shanghai
2010-01-01 21:31:41	465	New Year Eve 2010
2010-01-01 23:02:35	170	Lego Duplo Car for Yifan
2010-01-01 23:19:19	477	Metro Line 9 Opens
2010-01-03 17:30:55	930	My Advice to Entrepreneurs
2010-01-07 20:04:22	167	I Don't Like 2010
2010-01-07 22:14:16	609	Book Earlier for Cheaper Ticket? Not So in China
2010-01-09 23:46:19	275	Two Consistent Internet Companies
2010-01-11 23:52:46	142	Met with Xiaolai in Beijing
2010-01-12 23:46:21	253	Back from Snowy Beijing
2010-01-13 22:51:36	341	Google's (Right) Choice
2010-01-15 22:45:41	336	Crazy Week in 2010
2010-01-15 23:38:46	28	Snow of Beijing Airport
2010-01-17 23:01:07	206	My Brain Does not Work Well
2010-01-18 21:15:11	715	Google in China - Business Decision?
2010-01-20 22:49:59	76	Avatar
2010-01-21 22:29:12	538	How to Access Twitter and Facebook in China
2010-01-23 00:03:28	159	My Favorate Road - Xingguo Road
2010-01-26 20:47:39	467	Notes on Harvard Justice Course Part 3/4
2010-01-28 22:36:44	398	Trend Against Semantic Web
2010-01-29 22:24:31	102	Started to Walk
2010-01-30 23:04:56	167	Long Lines for Avatar 3D IMAX
2010-01-31 21:17:12	39	Spring Festival 2009
2010-02-02 00:19:29	77	People are Basically Good
2010-02-03 22:31:52	112	Yifan's Latest Picture
2010-02-05 22:45:11	66	8.8 mm
2010-02-09 23:30:04	58	I am in Sanya
2010-02-12 19:51:45	107	I Really Love Interaction of Buzz
2010-02-12 20:00:02	261	Travelogue - Haikou, Hainan
2010-02-13 00:15:25	11	Jianfengling Ridge in Hainan
2010-02-13 08:48:52	217	Yifan on the Road
2010-02-13 09:07:26	118	Sanya Bay
2010-02-14 22:14:09	85	Very Disappointed in Haikou
2010-02-14 22:34:45	343	Wenchang to Wanning
2010-02-17 15:52:04	57	I am on Google Buzz
2010-02-17 20:18:38	409	My First Car Rental Experience in Hainan
2010-02-17 21:32:51	218	Enabled PubSubHubbub on my Blog
2010-02-17 21:45:22	93	I have Driven Around Hainan
2010-02-17 23:42:50	115	Fireworks for God of Fortune
2010-02-18 18:35:49	114	The Most Beautiful Shoreline
2010-02-18 22:47:27	1485	117 Starbucks in Shanghai Already
2010-02-19 12:22:19	135	Xinjian Road and Renmin Road Tunnel
2010-02-19 23:41:38	151	PVG to SFO in Febuary
2010-02-21 02:06:27	260	Hello From Palo Alto
2010-02-21 15:18:19	117	Street Names in America is Mystery
2010-02-21 23:36:40	106	Why Restaurant's Menu is Printed Daily?
2010-02-21 23:46:59	368	Hotel Searching Experience
2010-02-22 14:56:23	162	Learnt What Open House is
2010-02-22 15:08:36	108	Google Reader Support PubSubHubbub
2010-02-23 03:50:20	515	How Stupid I am Not Knowing Priceline
2010-02-23 13:33:35	33	US Visa is Simple to Get
2010-02-23 14:56:53	768	Building Safty by Increasing Vulnerablity
2010-02-24 00:54:33	192	The Hills of Sillicon Valley is GREEN
2010-02-24 16:27:47	313	Content Scattered on the Web
2010-02-24 23:28:38	444	Busy and Excited
2010-02-24 23:52:27	995	Street Names in America is Mystery - Part II
2010-02-25 00:08:51	246	I Bought Nexus One
2010-02-25 01:30:47	226	Reported by New York Times
2010-02-25 09:51:10	134	Met with Mark Zuckerberg of Facebook
2010-02-26 16:48:20	124	I Should Not Open Nexus One at Night
2010-02-26 17:08:21	182	Tsinghua & Jiaotong University Alumni Gather
2010-02-28 06:22:11	44	Skiing in Tahoe
2010-03-02 16:48:03	117	Jian Shuo Wang in Forbes
2010-03-04 22:45:11	171	Wrapping up 2010 Winter Trip
2010-03-04 22:54:59	428	Travelogue of Tahoe
2010-03-06 08:32:33	279	The Scare of Shanghai Heals
2010-03-06 08:43:29	319	Wind Blows West to East
2010-03-06 08:58:23	336	My Passion to Second Tier Cities
2010-03-06 09:23:19	91	Jet Lag Builds Early Raiser
2010-03-06 13:09:19	399	Breakfast Meeting in Shanghai
2010-03-06 13:46:11	140	Yifan's Stories
2010-03-06 15:24:16	745	I am a Hotel Tester
2010-03-08 20:48:01	135	ThinkPad to Dell Latitude E4300
2010-03-08 21:01:52	59	Photo in Google, 2010
2010-03-08 21:04:24	380	Hongqiao Airport Terminal 2 to Open
2010-03-08 21:46:54	268	Metro Line 7 and 9 Became Full Time
2010-03-09 08:37:28	454	Lining up for Metro - Part II
2010-03-09 12:23:03	521	In Market We Trust
2010-03-10 08:33:15	47	Shanghai Snows - Heavily, Shortly
2010-03-10 09:45:27	48	ROBOCOPY D:\my Z:\ /E /Z
2010-03-10 12:17:40	441	In Market We Trust - Part II
2010-03-10 22:33:48	270	This Moment, in Shanghai
2010-03-13 10:24:05	131	Baggage Check in Shanghai Metro
2010-03-13 22:40:04	189	People Started to Wait at Red Lights
2010-03-13 22:45:32	46	Yifan's Parking Lots
2010-03-13 22:52:42	193	Look up! The World Above!
2010-03-13 23:15:19	63	Electronic Power Towers
2010-03-14 22:34:01	104	Yifan's Parking Lots - Part II
2010-03-15 21:51:02	383	Happy Birthday to Goudaner (6th Year)
2010-03-15 22:13:33	281	Yifan Started His Kindergarten Life
2010-03-15 22:30:35	519	Hongqiao Airport T2 Opens
2010-03-16 21:07:00	113	Yifan's Second Day in Kindergarten
2010-03-16 23:19:41	143	7 Year Anniversary of Wedding
2010-03-20 15:05:09	909	G60 Shanghai-Kunming National Expressway
2010-03-21 15:40:30	139	Sand Storm Hits Shanghai
2010-03-23 10:11:12	52	The New Home of Google in China
2010-03-23 23:14:49	240	Long Taxi Lines in Hongqiao T2 Too
2010-03-23 23:30:31	39	Look up! The World Above! - Part II
2010-03-24 22:12:08	385	Global Village
2010-03-24 23:34:43	622	I Love the Garage in Hongqiao T2
2010-03-25 20:57:25	101	HTHT IPO
2010-03-25 23:20:14	824	Jian Shuo Got His New Car
2010-03-26 23:32:16	154	Complicated Roads to Hongqiao T2
2010-03-26 23:50:52	136	Experienced Security Guard
2010-03-28 00:16:14	421	Forward Hindsight
2010-03-28 22:24:15	203	Travel is Life Intensified
2010-03-28 22:57:01	199	More Hongqiao Airport T2 Photos
2010-03-29 22:27:54	95	GM EN-V Unveild in Shanghai
2010-03-29 22:59:02	283	Metro Line #11 Extension Opens
2010-03-29 23:14:35	590	I Sold Out my Google Nexus One
2010-03-30 18:45:25	51	Yifan Fell Asleep by Himself
2010-03-30 21:55:02	77	Bye Bye Goudaner
2010-03-31 22:47:03	162	Expo is Nearer
2010-04-01 20:50:47	176	Bet is Greatest Tool to Increase Visability
2010-04-01 22:48:16	378	Expo Taxi and More Blurred Night Shots
2010-04-02 22:16:35	114	Yifan's Song - Night of Military Port
2010-04-02 22:42:09	354	Nissan Teana 2.5 XL
2010-04-03 23:41:09	372	Movie - Crossing Hennessy
2010-04-04 22:03:42	399	Shanghai Expressway Map
2010-04-06 00:01:01	209	A Highschool Classmates Gather
2010-04-06 10:38:05	37	Nice Technical Blogs
2010-04-06 22:32:47	195	Xindanwei is Cool
2010-04-07 19:34:07	314	Metro Line #2 Extends to Pudong Airport
2010-04-07 21:21:15	4961	My Twitter Dump from March 12, 2007
2010-04-08 23:56:25	814	Why I Didn't Understand Social Media
2010-04-09 23:12:18	55	Expo is 22 Days Away
2010-04-11 00:29:03	379	I Started to Get Interested in Economics
2010-04-12 00:24:21	122	Metro Line #10 Opens
2010-04-13 00:04:45	113	Traffic Getting Worse before Expo
2010-04-18 22:18:37	105	My Car is Named Bandenger
2010-04-19 23:11:37	19	Role of a People Manager
2010-04-21 22:47:24	85	The World of Leadership of Management
2010-04-22 22:47:27	238	Worried for Expo
2010-04-23 22:07:14	284	Yifan's Story about Kindergarten
2010-04-24 23:08:48	206	Facebook is .... Scary
2010-04-26 21:59:19	517	I Promise to Add Twitter Profile Photo, Later
2010-04-27 23:45:54	556	Should Shanghai Host Expo?
2010-05-01 00:40:35	57	Shanghai Expo Opens
2010-05-01 21:11:18	233	Back from Jinshan Beach
2010-05-03 11:47:14	43	My Plan for Visiting Expo
2010-05-04 00:22:14	176	The Devil Wears Prada
2010-05-04 23:15:21	198	Security Tightened at SJTU
2010-05-06 22:29:36	305	Don't Use Hate to Stop Spread of Hate
2010-05-07 21:32:55	135	Competence Level
2010-05-12 00:11:17	129	OOB for Few Days
2010-05-15 08:32:57	193	New Media from the State Department
2010-05-17 00:05:31	74	MeiGuoGuan at Twitter
2010-05-18 09:04:22	523	I am Hiring an Assistant
2010-05-20 01:15:41	87	Long Line in Expo as a Biased Filter
2010-05-21 22:21:31	91	Similarity among Opposite Opinions
2010-05-22 23:37:49	41	Wendy is Back via FM9116
2010-05-24 00:05:50	75	USA Pavilion at Shanghai Expo
2010-05-26 11:37:23	139	Gary Wang's Speech
2010-05-27 00:29:49	55	I will be in Beijing Thursday to Saturday
2010-05-30 00:18:27	98	Back from Beijing
2010-06-01 10:41:14	60	Become a Baixing User
2010-06-01 23:22:20	36	Yifan's First Children's Day in Kintergarden
2010-06-02 20:05:03	761	ShanghaiExpat Redirected to 114 Page
2010-06-02 23:39:37	73	Yifan is Three Years Old
2010-06-06 22:20:15	291	Semi-Erotic Ballet in Argentina Pavilion
2010-06-07 11:05:08	63	Speak in Fortune Brainstorm Tech
2010-06-10 02:00:07	57	In Shenzhen
2010-06-13 21:12:01	435	Train from Shenzhen to Guangzhou
2010-06-17 22:53:15	324	S16 - Hangzhou - Pudong Expressway
2010-06-20 16:20:59	191	Deposit Money for Discount - Huge $$$
2010-06-21 23:34:34	255	World Cup 2010
2010-06-22 23:55:33	180	Pudong Library Opens
2010-06-27 21:24:55	574	The Bund Tunnel
2010-06-28 23:50:57	525	1 USD = 6.79527864 RMB
2010-07-06 04:28:57	51	Jian Shuo is in Bay Area, Again
2010-07-07 09:50:40	356	Reserved iPhone 4 at Apple Store
2010-07-17 15:37:07	115	Restart the Daily Blog
2010-07-18 14:01:47	363	Route 66 and Interstate 40 at Seligman
2010-07-19 15:44:18	316	San Diego
2010-07-20 15:41:52	661	I Found a Las Vegas in Shanghai
2010-07-21 16:14:37	285	More Perspective about US, and China
2010-07-22 08:22:31	83	Leaving for Aspen
2010-07-23 13:07:58	754	Fortune Brainstorm Tech #FortuneTech
2010-07-24 13:54:19	545	Second Day of Fortune Brainstorm Tech
2010-07-25 13:20:59	649	Wrapping up the Summer Trip in US
2010-07-26 21:18:15	72	Aspen Airport Photos
2010-07-27 21:45:31	144	The Roads in the West
2010-07-28 20:34:49	475	Why People Travel
2010-07-29 22:24:04	521	Do Travelers Feel People are More Friendly?
2010-07-30 21:45:11	45	Grand Canyon Photos
2010-07-31 16:54:02	100	Lake Tahoe Photo of Me (Some kind of)
2010-08-01 20:44:44	185	Shanghai is Hot and Humid
2010-08-02 21:47:57	300	Pigeon Point Lighthouse
2010-08-03 22:51:00	464	Back to Smallness - Fortress Besieged
2010-08-04 19:42:09	482	Phoenix Tree-Lined Streets in Shanghai
2010-08-05 23:10:56	72	I Love Tech Talk
2010-08-06 22:50:54	152	Integrity of Resume
2010-08-07 23:36:44	527	Yangtze River is Now a Yellow River
2010-08-08 21:20:32	418	Integrity is Hard in China
2010-08-09 20:47:28	167	Does Shanghai have Beach, Nearby?
2010-08-10 20:41:55	787	Questions About Trespassing
2010-08-11 22:02:55	132	Quora is Growing Crazily
2010-08-12 22:14:50	36	Now We Have More Interns
2010-08-13 23:56:54	99	Minimum Fee 120 RMB for Top of SWFC
2010-08-14 23:56:24	10	OOB Today for Three Kindoms
2010-08-15 23:18:32	25	Mob Violence
2010-08-16 23:24:16	327	Written Chinese Keeps China United
2010-08-17 11:48:26	105	Back to SJTU BBS
2010-08-27 23:57:49	637	Urbanization of Luoyang
2010-08-29 01:01:06	308	Journalist Should Not Be Director
2010-08-29 21:32:35	724	Yifan's Kindergarten
2010-08-30 23:46:28	497	Cost Structure of the Kindergarten
2010-08-31 23:54:12	65	Typhoon Hits Shanghai
2010-09-02 23:03:57	226	Yifan's Happy First Day in Kindergarten
2010-09-03 23:49:19	110	Blue Sky of Shanghai
2010-09-04 23:32:49	192	Weihai by the Sea
2010-09-05 12:15:33	193	Advanced Asphalt Road Paving System
2010-09-06 23:56:09	34	Back to Windows World: Silverlight
2010-09-07 23:23:51	179	How Startups Enter China?
2010-09-08 23:56:49	235	Shall I Sign for Measles Vaccine
2010-09-09 23:39:29	33	Urbanization of Shanghai
2010-09-11 23:59:34	75	8 Years of Blogging
2010-09-13 23:18:06	515	Photos of Hong Qiao Railway Station
2010-09-14 23:28:35	46	I am Using iPhone 4
2010-09-15 22:32:46	597	Why Chinese Citizen Needs Visa Everywhere
2010-09-16 20:47:27	151	Singapore  e-Visa
2010-09-18 23:22:21	128	Injected the Measles Vaccine
2010-09-20 00:18:03	83	Beijing Traffic Jam on Wide Roads
2010-09-20 23:18:29	443	Singapore Second Impression
2010-09-21 23:26:50	563	Singapore Pte Ltd
2010-09-22 23:07:03	98	Meetings in Singapore
2010-09-24 23:20:44	45	My Friends in Singapore
2010-09-26 23:05:58	140	Apple Flagship Store in Shanghai
2010-09-27 22:12:51	27	Holiday is Approaching
2010-09-28 23:27:17	220	Shanghai to Hangzhou Highspeed Train
2010-09-29 23:26:29	154	Shanghai to Hangzhou via Hangzhou Bay Bridge?
2010-10-02 10:57:40	14	Drove to Rizhao, Shandong
2010-10-02 20:31:28	26	In Qingdao Now
2010-10-03 19:14:04	34	Days Like This
2010-10-05 23:47:23	140	Using iPhone to Blog
2010-10-06 18:25:45	71	Running on G15
2010-10-06 23:04:26	321	My Contact Management Tips
2010-10-07 19:17:27	39	Restart Again
2010-10-09 23:50:31	462	Qingdao Area Geography
2010-10-10 18:16:32	28	Blog Writter Blog
2010-10-10 22:46:28	352	International Financial Center Opens
2010-10-18 03:55:31	92	Happy Birthday to Me
2010-10-20 10:15:37	261	Timber Cove, Sonoma
2010-10-22 00:24:16	151	Shanghai-Hangzhou Express Train
2010-10-22 23:08:40	274	Tell Them You are Going to Chuansha
2010-10-23 13:23:21	83	Yifan Loves iPhone
2010-10-23 21:48:54	172	Socialism vs Western Democracy
2010-10-26 14:41:37	0	Baixing Classified
2010-10-26 23:32:13	131	Last Chance to Visit Expo
2010-11-07 22:36:42	114	Expo is Over! Finally!
2010-11-14 23:01:49	207	Busy Days for Blogging
2010-11-15 23:09:45	136	Mondays
2010-11-17 22:51:33	48	People Matters
2010-11-17 23:17:46	108	Attending China Blogger Conference 2010
2010-11-18 23:58:52	85	Chinese Blogger Conference Changed Location
2010-11-19 00:10:08	104	Chinese Blogger Conference Changed Location
2010-11-20 17:53:22	67	Facebook Effect - the Book
2010-11-20 22:26:41	57	Yifan Love to Land Aircrafts
2010-11-21 22:28:27	453	I am Second Employee of Adventure Works
2010-11-22 21:39:26	241	10 Years Later
2010-11-23 23:02:21	122	Taxi as Bottleneck of Hangzhou
2010-11-24 21:53:03	84	Baixing Recruiting Event in SJTU
2010-11-26 21:31:29	93	Expo Destruction Started
2010-11-28 23:17:49	113	Unicom iPhone Cuts My Friend Connections
2010-11-29 23:19:47	224	I am in Beijing
2010-11-30 23:34:30	113	Tired
2010-12-12 00:18:48	244	Misunderstood Hong Kong
2010-12-23 21:07:25	36	Paused Blog for a While
2010-12-26 23:05:25	39	Node.js is Exciting
2010-12-31 22:03:39	2198	Happy New Year, 2011
2011-01-01 08:39:09	213	Shanghai Pudong Library Photos
2011-01-01 17:25:43	207	First Day of 2011 in Hangzhou
2011-01-03 10:47:52	353	The New Year Holiday Ends
2011-01-03 12:51:38	256	jianshuo@facebook.com
2011-01-03 22:58:43	110	Android Seems to be Very Easy
2011-01-04 17:43:50	244	Challenges to Trust
2011-01-04 21:21:10	465	Curiosity Keeps People Happy
2011-01-06 16:08:48	29	Baixing Campaign to Win iPad
2011-01-10 00:55:34	309	YLFers Gathered to Pray for Gabrielle Giffords
2011-01-11 23:28:55	132	Beijing use Lucky Draw for License Plate
2011-01-11 23:40:11	90	Harvard MBA Recommendation Questions
2011-01-27 22:52:23	605	Death of Blogging?
2011-01-28 21:22:55	46	Baixing is Sending out 15 iPhone
2011-02-11 14:39:34	37	In Google and Facebook Today
2011-02-12 15:16:40	36	Met with Adam D'Angelo and Charlie
2011-02-12 15:22:05	43	Meet with Craig Newmark
2011-02-14 15:20:46	39	Packing for Shanghai
2011-02-16 07:53:51	117	The Advantage of Traveler
2011-03-30 23:47:00	68	Resuming Blogging
2011-03-31 23:27:29	45	2011 is New Spring of Internet
2011-04-22 00:14:50	135	Great YLF Dinner in Shanghai
2011-05-13 23:47:14	67	Baixing's First TV Commerical
2011-05-14 12:56:16	372	Office Renovation Started
2011-05-15 21:50:38	201	GMail Partially Blocked
2011-05-16 22:26:31	68	Five Sentenc.es
2011-05-16 23:35:08	112	An Even Better Way to Record Life than Twitter
2011-05-17 23:30:38	283	China may Bypass Lots of Things
2011-05-18 23:15:56	80	Life without Coffee or Tea
2011-05-20 23:33:28	338	I Got Shaven Head
2011-05-21 10:50:43	187	I Got Shaven Head - Part II
2011-05-22 21:05:59	45	The Function of Hair
2011-05-22 22:50:28	84	Always Make New Mistakes
2011-05-22 23:35:46	141	Yifan's Drawing of Dad and Him
2011-05-23 23:32:46	138	Shanghai's Visibility Depends on Wind
2011-05-24 23:17:13	267	Xizang S. Road Tunnel
2011-05-25 23:09:20	342	I Went to Karaok
2011-05-26 00:48:53	148	The Possible Death of Fixed Line
2011-05-27 20:47:36	87	All Apps Crashes after iOS 4.3.3 in iPhone
2011-05-28 20:02:04	385	My Secret Weekend Picnic Place
2011-05-28 22:48:48	151	View of Chengshan Road and Jinzun Road
2011-05-30 23:01:43	263	Categories of My Blog
2011-06-02 21:52:15	114	Yifan is 4 Years Old
2011-06-02 23:05:18	462	People Don't Obey Rule Set by Others
2011-06-04 17:05:19	190	IKEA, Xujiahui Store Shanghai is Crowded
